id_str,created_at,source,text,label
1326227380919132160,2020-11-10 18:17:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GIMANA NIH NINDYYYY @byu_id https://t.co/VqlgYFNSwo,-1
1326217515433820160,2020-11-10 17:37:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NINDY INI KENAPA LAG :((( JADI GK MENANG 11.11 NIH :( signalnya hilang mulu... senpet h malah sempet gaada sama sekali
@byu_id",-1
1326205988865630209,2020-11-10 16:52:02+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hai,kalian yang membaca twit ini adalah fans Krystal , Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎)",-2
1326198461742505985,2020-11-10 16:22:07+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎),-2
1326198021487407104,2020-11-10 16:20:22+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tolong ya @byu_id, tolong banget nih sumpah beneran asli seriusan. Sinyalku labil banget, buat vidcall whatsapp aja… https://t.co/kuZFleZKkw",-1
1326192361563516929,2020-11-10 15:57:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pada stalking nii peserta lomba yang laenn hahahaha. menang dah kalian menang wkwkwkw

cc:
@byu_id @jalantikuscom https://t.co/zUpge5kece",0
1326178701973753857,2020-11-10 15:03:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Atur sendiri 3gB 14 Hari 15rb best deal sih, kita liat ping nya si @byu_id",0
1326174166966431744,2020-11-10 14:45:35+00:00,"<a href=""http://twitter.softama.com/"" rel=""nofollow"">ツイタマ for Android</a>",males maen ml pake byu bikin icemosi doang,-1
1326172846695964673,2020-11-10 14:40:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Enek sg ngerti2 etuk topup @byu_id 5k? Gatau kenape kok tb2 dapat hehe,1
1326172688222597121,2020-11-10 14:39:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",By.u lg bapuk ya? @byu_id,-1
1326172560556318720,2020-11-10 14:39:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Makasih @byu_id awkwkwkwk
Lumayan cuan 10GB https://t.co/gxI7CFUsXg",1
1326170816636055554,2020-11-10 14:32:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kalau speedtest segini tapi kalo buat main game ping 120ms terus hadeeeh byu byu https://t.co/uf0qn6OiLv,-1
1326168670024855558,2020-11-10 14:23:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tolong sinyalnya diperbaiki lagi agar stabil @byu_id,-1
1326167174264729600,2020-11-10 14:17:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lemot bgt byu,-1
1326165949565730816,2020-11-10 14:12:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ini byu kenapa si sinyalnya ilang ilangan mulu,-1
1326160945731657729,2020-11-10 13:53:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",byu pliss lo kenapa?!!!! @byu_id,-1
1326156053973671938,2020-11-10 13:33:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",byu lemot bgt ga siiiii? kok aku lemot ya? pdhl di kota skdjsjks,-1
1326153460337709058,2020-11-10 13:23:18+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Cara unreg gimana min? @byu_id,0
1326147780155371520,2020-11-10 13:00:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",baru tau byU suka ngasih reward voucher ㅠㅠ,1
1326147042134028290,2020-11-10 12:57:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sialan mau nonton run malah ujan @byu_id agak susah ya sinyalnya tant,-1
1326142155098746882,2020-11-10 12:38:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","woe mutual aing, yang pake byU lagi gangguan kah? mau buka car*d gabisa :(",-1
1326141223090806790,2020-11-10 12:34:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenapa ibunda ratu ngakak pulkam Desember sih, kan gue udah nyiapin acara buat Desember 😒",-2
1326128904336109573,2020-11-10 11:45:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Akhirnya kesampean pake by.u di Lampung😍https://t.co/eQjqV8bvnj,1
1326119020597182466,2020-11-10 11:06:27+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ohh jadi dari kemaren yang suara ""byu byu"" itu anda, ginjal kiri saya tukar posisi sama yang kanan nih",-2
1326117808984371200,2020-11-10 11:01:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",min kok buat maen game jaringannya jelek sihhh padahal full lhoo jaringannyaa buat yt twitter ig lancar banget @byu_id 🙃🙃🙃,-1
1326116331557580801,2020-11-10 10:55:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pppp @byu_id  besok ada promo ga?? xixi,0
1326107945122242562,2020-11-10 10:22:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Astagfirullah. Bener bener yeee. Kemarin baru aja beli 15GB 50rb. Eh sekarang udah ada promo. Lagi aja. Anjim bange… https://t.co/ZM21fYVxky,1
1326095772035633152,2020-11-10 09:34:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sebenernya paling pelit keluar duit buat data seluler tapi kalo ngeluarin 50 rebu dapet 25GB kapan lagi ye min… https://t.co/aCmxOSzeJP,1
1326086405655683072,2020-11-10 08:56:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mantap by. U 50k dapet 25gb😍 @byu_id https://t.co/o7HIB7R7Vg,1
1326085212418134016,2020-11-10 08:52:06+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1326082676659429376,2020-11-10 08:42:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Isi pulsa by.u bisa melalui tokped/kredivo gak ya? @byu_id @kredivo,0
1326073970269937664,2020-11-10 08:07:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byu atau teman pintar kuat ga ya koneksinya,0
1326069944522403840,2020-11-10 07:51:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ini kenapa byU dirumah gue jelek banget woi 😭😭😭 
Ditambah camping ikon diawali flower 😭👌 https://t.co/n2l02Ll9CF",-1
1326069373480574977,2020-11-10 07:49:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cek DM dong mimin @byu_id,0
1326068309498888193,2020-11-10 07:44:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mantap 25gb cuma 50rb @byu_id aku langsung beli wkwkwkwkkw🤭👍 https://t.co/YoL9w17ce0,1
1326068133656817664,2020-11-10 07:44:14+00:00,"<a href=""https://twitter.com/sbyfess"" rel=""nofollow"">SUROBOYOFESS</a>",-cak byu mek kenek dituku dino iki tok loh https://t.co/sFKTzBpI9G,0
1326068086626086912,2020-11-10 07:44:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pesta masak di rumah.... Lebih hemat brou 😎 dan tentu nya so sweet 😚 https://t.co/LxFUdgbKxT,-2
1326067916987527168,2020-11-10 07:43:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kebun binatang https://t.co/uJz8lAG2bk,-2
1326067875015127041,2020-11-10 07:43:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nick.... Maaf olaf aku oleng ke nick dulu yaa https://t.co/WsSRT5NF4m,-2
1326067776306307073,2020-11-10 07:42:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masakan lokal.... Lebih enak 🤤 dan biar terbiasa dengan cita rasa lokal agar supaya nanti sah, dia terbiasa makan m… https://t.co/qWRQsa0U7L",-2
1326067182552326144,2020-11-10 07:40:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dimasakin abis itu di suapin jiahahahaha https://t.co/sqJhApuk0w,-2
1326067035592273921,2020-11-10 07:39:53+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mas Radit ngomong mantul mantul.... Jiahahaha https://t.co/IOKmYlumSV,-2
1326066918697000965,2020-11-10 07:39:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gambar 3 alias GANTENG GEMES SEMUA GAK BISA MILIH.... KALO BISA SEMUA KENAPA HARUS SATU https://t.co/raxEZpiNdl,-2
1326066762215874561,2020-11-10 07:38:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gak bisa milih ☹️ https://t.co/wc5EDUNVND,-2
1326066616497442817,2020-11-10 07:38:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeongshin.... Lawak banget soalnya... Ngakak terus liat nya, tapi ilkwon juga boleh 😁 https://t.co/QLCUCCV5rw",-2
1326066429972553729,2020-11-10 07:37:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Semuaa favorit.... Tapi suka gemes sendiri kalo udah denger ngomong nado nado https://t.co/PacdsiKFNZ,-2
1326064150695403521,2020-11-10 07:28:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ternyata dah setahun aja pake @byu_id ga kerasa saking nyaman nya uu https://t.co/4griARsbid,1
1326060829695827969,2020-11-10 07:15:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wkwkwk nyebelin bgt @byu_id padahal udh lewat tengah malem, kirain udh cuan, taunya siang ini lbh cuan https://t.co/11E1Y3WKAo",-1
1326056690861576192,2020-11-10 06:58:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ya Tuhan.... Ini teh beneran???? https://t.co/6gef2IiznE,-2
1326055297513738240,2020-11-10 06:53:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bisa kali cek dm ;) @byu_id,0
1326051541254463488,2020-11-10 06:38:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gue hrus gmna ni bngsat,-2
1326051279093657600,2020-11-10 06:37:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dpn gue orang ngeroko, sesek anjing",-2
1326046261368115200,2020-11-10 06:17:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Halo @byu_id kok sinyalnya hilang ya? Apa karena ga ada paketnya?,0
1326045508863844352,2020-11-10 06:14:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Betul dong, walaupun gw antipati sama HRS, FPI, dan 212 tapi at least mereka tertib dan terorganisir. Jangan kaya k… https://t.co/yR0TMqw5t0",-2
1326045051084890113,2020-11-10 06:12:31+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anjay ada yg rebahan https://t.co/CKH6WgNOCY,-2
1326042995511103496,2020-11-10 06:04:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kesian amat anda pak @realDonaldTrump https://t.co/oWDc2ban6W,-2
1326040405910024193,2020-11-10 05:54:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sim card @byu_id punya anak saya hilang. lupa simpannya. harus bagaimana?,0
1326037341501186050,2020-11-10 05:41:53+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sumpah internet byu knp dah ccd bet,-1
1326036755372408833,2020-11-10 05:39:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Knape sih playlistnya:"")  @byu_id https://t.co/VvGvhKX1w4",0
1326036603131686914,2020-11-10 05:38:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cek DM dong min @byu_id maaci,0
1326024320246665217,2020-11-10 04:50:08+00:00,"<a href=""https://gamesmenfess.com"" rel=""nofollow"">Games Menfess</a>","(gmf) byu klo buat gaming, pingnya masih sering jumping nga?",0
1326023295762796544,2020-11-10 04:46:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Depok apa gak mau ngadain belanja gratis gitu 😌 https://t.co/IyFebSz7fY,-2
1326021814548508674,2020-11-10 04:40:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sering-sering begini, ya, @byu_id https://t.co/g3IMo7pGG5",1
1326020010939015169,2020-11-10 04:33:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cek cuan hari ini dan langsung ngga banyak cingcong, 25GB/30 hari 50rb? SIKAT BGT! I love youuuuuuu @byu_id ❤❤❤

So… https://t.co/YwhnLhauMG",0
1326018571273596929,2020-11-10 04:27:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thank you @byu_id gak pernah sebahagia ini fuufufu, signal oke, murah, love you to the moon and back❤️❤️❤️ https://t.co/SPylk5fmHm",1
1326011294554574848,2020-11-10 03:58:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wahhh.. thx loh @byu_id 🥰❤️❤️ https://t.co/uv9KRDS2aZ,1
1326010465982402560,2020-11-10 03:55:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wahh sweet banget @byu_id 🤍 https://t.co/Dz5DTvkFlC,1
1325997901647020032,2020-11-10 03:05:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nyesel isi byu, coba beli combo sakti unli dlu tadi :(",0
1325992622771433472,2020-11-10 02:44:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YaAllah isi sms w promo mulu, dpt dr mana sih nmr w @byu_id https://t.co/cJn1OXDqZr",0
1325965878215598080,2020-11-10 00:57:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Udah cek @byu_id belum? https://t.co/vBL2t8kxUk,0
1325945170563534848,2020-11-09 23:35:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaakkk kalo ini pasti gercep🥰
Gomawo @byu_id bisa puas drakor an ini😘 https://t.co/0OmHvUvida",1
1325934096854380544,2020-11-09 22:51:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caraku Internetan Seru bareng @byu_id Operator Digital untuk Milenial  https://t.co/wz0RJ7QiaG 

#SemuanyaSemaunya @jalantikuscom",1
1325925734985068546,2020-11-09 22:18:24+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hei kamu !! Iya kamu !! Yu ar byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎) byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎)
♥♥♥ #plakk #BOT",-2
1325925023077474304,2020-11-09 22:15:34+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hei kamu !! Iya kamu !! Yu ar byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎) byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎)
♥♥♥ #plakk #BOT",-2
1325904014827925504,2020-11-09 20:52:05+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1325881396087283716,2020-11-09 19:22:13+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hai,kalian yang membaca twit ini adalah fans Krystal , Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎)",-2
1325873802165645312,2020-11-09 18:52:02+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎),-2
1325849327697190913,2020-11-09 17:14:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Error mulu..... Pertanda kah ini???

Pertanda untuk segera tidur....",-1
1325838043526225920,2020-11-09 16:29:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apa cuman gw yg ngerasa @byu_id bagus cuman diawal launching doang. hujan dikit udah kaya esia hidayah, youtube buf… https://t.co/i4GoCAMxP7",-1
1325836299421544453,2020-11-09 16:23:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mimin buka DM saya @byu_id,0
1325821318407757828,2020-11-09 15:23:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",punten dmnya cepet dibales dong.... 😭 @byu_id,-1
1325818891759620096,2020-11-09 15:13:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Adminn cek dm plis :(( @byu_id,0
1325811390532079616,2020-11-09 14:44:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pak yu byu!!!!! Anjim banget dah!,-1
1325810352869703680,2020-11-09 14:39:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @byu_id kenapa untuk dibawa main game jaringannya tiba tiba down ping pun merah. Terimakasih, mohon dinantu🙏 https://t.co/dh0CQhBzOl",-1
1325810284947144704,2020-11-09 14:39:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaringan kamu kenapa sayang. ko jelek si akhir2 ini. ada masalah, hmm? @byu_id",
1325807854629089280,2020-11-09 14:29:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BYU
Cincinnati
Indiana
Liberty https://t.co/d7asdKYpzx",-2
1325803947747995649,2020-11-09 14:14:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sayang kuotanya mubazir.. Gara2 internet @byu_id makin kesini speed nya makin ancur.. :) https://t.co/kceAmekS0C,-1
1325802747120115713,2020-11-09 14:09:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gila lah @byu_id nih, paketan yg 2 mbps nonton youtube kualitas 1440p tetep ngangkat. Goks 👏",1
1325798728742002689,2020-11-09 13:53:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halo min @byu_id , udah di mention udah di dm juga kaga dibales bales . Dulu gak kayak gini deh sampe slow respon gini 😠",-1
1325798130298757120,2020-11-09 13:51:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hadeh ni byu lagi kenapa,-1
1325798066851471360,2020-11-09 13:51:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sakit salah isi pulsa😭😭
Niat mau beli paketan byu malah isi ke nomer telkomsel",0
1325793932555374593,2020-11-09 13:34:40+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wuih unlimited byU oke bgt dah. dipake jadi hotspot no lola. better than simpatey,1
1325791198603145217,2020-11-09 13:23:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tergoda beli live on 🙃 tp udh pake telkomsel, byu sama xl go wkwkwk",0
1325788535777972225,2020-11-09 13:13:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Klo udah malam jaringan u @byu_id kyk psk yg gagal orgasme 🤬,-1
1325781762010574849,2020-11-09 12:46:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Astaga..... Emosi sama diri sendiri 😔,-2
1325781710349348864,2020-11-09 12:46:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ada yg pake byu?,0
1325781243854610433,2020-11-09 12:44:15+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anak reggae bat yak? @byu_id , ga beres bat sinyalnya https://t.co/kzUv5qbgZy",-1
1325777002314539008,2020-11-09 12:27:23+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Or Cincinnati 
Or BYU https://t.co/p34opbu31h",-2
1325776069337640962,2020-11-09 12:23:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Makasihh nindy~ @byu_id tau2 dikirimin ini😅😍 https://t.co/ajpCT4qZ3c,1
1325770418356039680,2020-11-09 12:01:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Menunggu kak Chan bikin ig 😚 https://t.co/J8H9axxCxk,-2
1325770380976353281,2020-11-09 12:01:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byu nerbener yaaaaa sinyalnyaa 😒,-1
1325770098645233666,2020-11-09 11:59:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byu udh byk yg pake? Lemot parah 😭,-1
1325769843149139968,2020-11-09 11:58:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byu sinyalnya ngajak gelud,-1
1325769408497676289,2020-11-09 11:57:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nindyyy, padahal kita baru anniv setaun tp kenapa kamu udah bikin aku sebel ajaa😩 Sinyalnya dari sore ilang-ilangan teruuus tauuk☹️ @byu_id",-1
1325769210522292225,2020-11-09 11:56:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",butuh yang bisa convert pulsa byU ke duit (transfer) NEED WTB,0
1325764407767433218,2020-11-09 11:37:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lagi sakit makan mie 😒

Dasar aku...",-2
1325763590343729152,2020-11-09 11:34:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Using By U. Telkomsel ↓57057 kb/s ↑12564 kb/s, ⇄ 36 ms / mobile:by.U-PakaiMasker / asus ASUS_X00RD / #nPerf v2.8.0… https://t.co/lbW1jBhA5s",0
1325761362476167168,2020-11-09 11:25:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pUNTEEEEN. ini udh kedebet tapi kenapa ga ketopup ya? bisa tolong dibantu?? @kontakBRI @byu_id https://t.co/GJpgXksfrC,0
1325759817521135618,2020-11-09 11:19:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pake byu lagi karena ada bonus cuan 🙂 https://t.co/r86RUsq7bp,0
1325754743101116416,2020-11-09 10:58:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antara ngakak sama kesel, ngakak karena anjing nya Popol si Kupa berjajar gitu. Kesel karena jaringannnnnnn sampe m… https://t.co/1MhDxc8QR7",-2
1325751426757267458,2020-11-09 10:45:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kepada @byu_id, mohon untuk anda menambah tower di daerah kami, jaringan anda sangatlah kurang, untuk membuka brows… https://t.co/mMPblqxjN9",-1
1325737676671123456,2020-11-09 09:51:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",berasa punya pacar kl gini @byu_id 🤩 https://t.co/Zu5ABcetEn,-2
1325735727955632128,2020-11-09 09:43:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gak lagi-lagi dah ngegame make byu, ping spikenya gak ngotak anjim",-1
1325733850354364416,2020-11-09 09:35:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","byu as komentator bola jamet. 

""lalu bola dilempar ke kanan sodara-sodara, bola menggelinding menyusuri kawah durj… https://t.co/Ddea5kRA9F",-2
1325732389398712320,2020-11-09 09:30:07+00:00,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",By.U Bikin Hidupku Lebih Bebas Internetan Semuanya Semaunya https://t.co/ZHHdYkf6ru,1
1325730013476384769,2020-11-09 09:20:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Asyiknya pakai @byu_id pas perjalanan bisa dengerin lagunya bang @FiersaBesari jadi syahdu https://t.co/CD1OJlKFED,1
1325722459148988424,2020-11-09 08:50:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kayak kontol sinyalnya @byu_id,-1
1325705561006985217,2020-11-09 07:43:30+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knp mangga manis smua hdeh, bm mangga yg asem😾",-2
1325700176577667072,2020-11-09 07:22:07+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1325699886164013058,2020-11-09 07:20:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pengen makan seblak.... Tapi masa di omelin ☹️,-2
1325694056123363330,2020-11-09 06:57:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emosi bgt byu woy,-1
